Subjects,Twin_DZ_1A,Twin_DZ_1B,Twin_DZ_2A,Twin_DZ_2B,Twin_DZ_3A,Twin_DZ_3B,Twin_DZ_4A,Twin_DZ_4B,Twin_DZ_5A,Twin_DZ_5B,Twin_DZ_6A,Twin_DZ_6B,Twin_DZ_7A,Twin_DZ_7B,Twin_DZ_8A,Twin_DZ_8B,Twin_DZ_9A,Twin_DZ_9B,Twin_DZ_10A,Twin_DZ_10B,Twin_DZ_11A,Twin_DZ_11B,Twin_DZ_12A,Twin_DZ_12B,Twin_DZ_13A,Twin_DZ_13B
Twin_DZ_1A,0.9970989587823577,0.9864785769701927,0.9839020570408643,0.9611823857681479,0.9841507439973822,0.9842490109895851,0.9829215043378813,0.9799640430897183,0.9823271337792758,0.9722794240233477,0.9837851224071171,0.9573272892045971,0.9685785315377995,0.9798274567485699,0.9752426803315832,0.9861195453601403,0.9784435227653081,0.9860504879467054,0.9860854464814582,0.9537381097401612,0.9822422782760045,0.9795349377202036,0.9426192967249463,0.9800536388615221,0.9697633011516881,0.9731217278757116
Twin_DZ_1B,0.9878423459296242,0.9962441714486555,0.9906567644523829,0.9636856931991751,0.9870902627957081,0.9838339027074825,0.9843507437077486,0.9808042651769078,0.9873606521386109,0.9747194265996921,0.9899092336372619,0.963669198646269,0.9759733909774239,0.9833661352891806,0.9774861179597734,0.9881391205029584,0.9753278128453999,0.9875744037526257,0.9862544053222222,0.960780189848887,0.9854240351956615,0.9784386142082835,0.9371105887342639,0.9831258255394277,0.9730493499497034,0.9746523656419692
Twin_DZ_2A,0.9860469447981591,0.9906451923902807,0.9971314899045093,0.9711180066028212,0.9887718736176048,0.9871452300376233,0.9867418588052621,0.9824380144338265,0.988101712385348,0.9717712784264811,0.9875154844096273,0.963145123201105,0.9728539138056311,0.9831838885418636,0.9818161049469067,0.9895810771235072,0.9812835339570919,0.9896623109415161,0.987665951499866,0.960364449119835,0.9865335661131535,0.980743609239374,0.9485093093384962,0.9851729459440179,0.975569204162323,0.9803866723331707
Twin_DZ_2B,0.9624499217104904,0.9687773409448707,0.9742992685866455,0.9965111066079999,0.9742792567630804,0.9697907440228761,0.9787315553876468,0.9710470113987675,0.9654910226665003,0.9396288290420866,0.9553611492687206,0.9542455982755432,0.9648824335145114,0.9661575496323198,0.9818020402112945,0.9744008335298016,0.9809386649034302,0.9659876303975641,0.9692167299775072,0.9148716541592818,0.9726488766745687,0.9815416730654865,0.9474606441783024,0.9714568716384082,0.9655305000659256,0.9654086265594176
Twin_DZ_3A,0.9822470169240165,0.9844793807233855,0.9850767305639752,0.9732122551980487,0.99616713183871,0.9843945951254849,0.9867722659424525,0.9872142420680686,0.9808917127990711,0.9731337590702654,0.9826861058840803,0.9746237310246695,0.9813472709516754,0.9868084526539491,0.9766976145047682,0.9863815612624192,0.9789866044713984,0.9796768978347743,0.9788239570455255,0.9370846481062489,0.981757786182518,0.9834864460506327,0.9563621230884898,0.9865044420496323,0.9774190303310066,0.9777671527774567
Twin_DZ_3B,0.9820232843497367,0.9829258807991785,0.9857259775280336,0.967265402042047,0.9854421561197104,0.9960974248843754,0.9809230964247936,0.9766054923573152,0.9824045732116939,0.9726757725815114,0.9832089837440006,0.9508117763038084,0.962981168874385,0.9737096447026301,0.9818472491795223,0.9863929884398537,0.9831643673709745,0.9864701243826379,0.9844520466217526,0.9632601950442361,0.9851559125254592,0.9821331254808251,0.9485587112925724,0.9768490869281532,0.9684186403866835,0.9703656894067855
Twin_DZ_4A,0.9811159956098633,0.9858161759450484,0.9868449370060981,0.9778900427844128,0.9886281103039877,0.9809990938674922,0.9941072681738362,0.9881547271254167,0.9806290147423826,0.9701452469164731,0.9787986708557015,0.9737915592954465,0.9769468508226318,0.9827832931543944,0.9804602594846072,0.9844796328459247,0.982464470565793,0.9796186502999646,0.9787790509803951,0.9344931683039253,0.9832176739694549,0.983735744496727,0.9655106851417719,0.9872381206120296,0.9817060470092009,0.9813271867245563
Twin_DZ_4B,0.9836252434440803,0.98347790274551,0.9853489130201303,0.974887131599881,0.9923423523512673,0.9838636042178004,0.9906597102424866,0.9956047650619898,0.9838667268370411,0.9729665868139664,0.983459847029239,0.9726244214674414,0.9790701541859183,0.9871025060048688,0.9809857241898338,0.984987305307696,0.9800340229875831,0.9799098981736655,0.9776733442984467,0.9330085698467896,0.9832962122122343,0.9831525556874003,0.9569570223011679,0.9886990770582316,0.9721529650426284,0.9733387528146511
Twin_DZ_5A,0.9804205619582285,0.984446533776213,0.9874382908458647,0.9604477695840222,0.9829130851565646,0.9789770878434583,0.9780557564383907,0.9791720882142214,0.9970657928620048,0.9721728443404964,0.9872478276174853,0.9549778539748415,0.9644045448797101,0.9749664436257455,0.9748767848454398,0.9804632497558028,0.9703453211131752,0.9825713035004966,0.9799080622545415,0.9575304710411885,0.9798625796013472,0.9741633668875826,0.9352969117837059,0.9807484085289002,0.9626761827570918,0.9721884160003491
Twin_DZ_5B,0.9793794944023335,0.9833174360535522,0.9810308596046612,0.9526785003552124,0.9870889436025183,0.9796482022648783,0.974300928324742,0.9784121139746211,0.980991103207282,0.9889555782713948,0.9874312191730265,0.963843315732464,0.9709777049079305,0.9797139862693716,0.9680193473944887,0.9807958737809249,0.9690534245627945,0.9818212703207045,0.9759382063200972,0.9494764015110303,0.9731472920757758,0.9677484573739165,0.9438538660255955,0.979069437818394,0.9699238336588221,0.971855898900003
Twin_DZ_6A,0.9800811863216493,0.9861010066485675,0.9846186191636421,0.949483444986094,0.9837706639917808,0.9808760902515911,0.9764479016203991,0.9775812411522449,0.9849970302000134,0.9779440171411466,0.9976945041959802,0.9652069477854994,0.9725219317727365,0.9812843043988237,0.968254350416578,0.9815151451115385,0.9654156426771483,0.9854098481782572,0.981057476716232,0.9661762741200184,0.9778980666301171,0.967722493397748,0.9319207049668267,0.9807860445972518,0.9646267958104926,0.9672935317948457
Twin_DZ_6B,0.9607697049676731,0.9709588020772333,0.9658679927528966,0.9584723341911812,0.9784187801443849,0.9567493937849525,0.9740706921046437,0.9778915934558784,0.959671838843754,0.9546305446123033,0.9665056984528622,0.9944599514690228,0.9854393800656516,0.9855456229226169,0.9520871003354567,0.967365893471881,0.9528872751193698,0.9583107667433588,0.9580956462933163,0.9052085501909557,0.9576521798522393,0.9589710579632534,0.9478979406796135,0.9805686239180054,0.9706611273948765,0.9631872035061864
Twin_DZ_7A,0.9725368173785883,0.9797675140899447,0.976670395359277,0.971591295193174,0.9865641137018806,0.9693679097082994,0.9823492716466826,0.9805911681018397,0.9693298483579287,0.958563796402389,0.9734876655014124,0.9826981017834966,0.9963316806340603,0.9889442161440185,0.9672099998445907,0.9800042200943284,0.9674112479836807,0.968117323320828,0.969379364268734,0.9181714440074716,0.9731601877450105,0.9755177831701629,0.9485150303432395,0.98246646300777,0.9750204216765403,0.969905103761974
Twin_DZ_7B,0.9779224501932644,0.9811940534726085,0.9788819643969755,0.9657355084615856,0.9878979142690172,0.9732156636334752,0.9842600108353776,0.9856344549544702,0.9736765822143116,0.9647675089200827,0.9786672566280576,0.9837097657898566,0.988532692382856,0.997068374816129,0.9694889017478634,0.9841524197280163,0.9702851759237877,0.9743193071411492,0.9734858928044539,0.9267556401094361,0.9745239204314078,0.9731432518160246,0.9488618313252685,0.9876283846034506,0.9727884145219907,0.9674033501677424
Twin_DZ_8A,0.9720103907740048,0.9708554041789987,0.9761472514622038,0.9725542712811996,0.973836504083958,0.9801853867239607,0.9748892913380722,0.9723475215729221,0.9741459144261416,0.9566934290806326,0.9678659793934753,0.9414735096921435,0.9549119463396846,0.9661201041725643,0.9944201062872124,0.984193687668722,0.9860364412036249,0.9803644529201103,0.9785994238028968,0.9467821034628239,0.9810103822771437,0.9789339155453258,0.9379228959322528,0.9663587041062682,0.9528525475608505,0.9573705989701307
Twin_DZ_8B,0.9832973408494394,0.9856121962857719,0.9865004876971152,0.9684651726139402,0.9871741946115354,0.9851422025783227,0.9827430328685409,0.9791152787593114,0.9813036423429133,0.9724398818947995,0.9840805128039276,0.9633139376024449,0.9756148690775153,0.9846341139914067,0.9825642228620373,0.9974063948411818,0.9823130237743096,0.9869727762200109,0.9860376308231174,0.9588480137553295,0.9820741280567354,0.9778160533724705,0.943436548790926,0.9813077395863989,0.974872313859293,0.9735017608054196
Twin_DZ_9A,0.9772438175420476,0.9770428730341431,0.9793141184402936,0.9793170052723259,0.9809014451555346,0.9810707400505175,0.9824061435269393,0.9751943858994393,0.9729763903839572,0.9619787051043627,0.9689633637789161,0.948365641994309,0.9596323580483578,0.9714794145756143,0.9920651102211729,0.9849928399074266,0.9977260339868224,0.9827911995443452,0.9789697214679163,0.9375262598258669,0.9838587927485603,0.9871212170575572,0.9545820860784597,0.9709065917666166,0.9668406644441374,0.9676212426040257
Twin_DZ_9B,0.9842224016525866,0.9867836406237294,0.988022874672976,0.9632831190950129,0.9810340881520122,0.985181744083401,0.9777580640092082,0.9735563198629806,0.9842125937605368,0.9743132847592737,0.9864286419607327,0.9525507420116281,0.9633089608029202,0.9764084636640165,0.982572666158787,0.9887690190014475,0.9822870628728881,0.9975555575342696,0.9895475655090561,0.9699422716346175,0.9841160099917713,0.9755601612958845,0.9357651273774198,0.9762065276114922,0.9679571553620223,0.970488087377938
Twin_DZ_10A,0.9853718279045793,0.9862089966022609,0.9882303861459993,0.9622092152671725,0.981021804509969,0.9868335159775099,0.9777494494198484,0.9719796025741575,0.9838145016158706,0.9707983517580254,0.9864714216211392,0.9493789114124067,0.9639083796274068,0.9743736996581802,0.9800120128523111,0.9877808803020944,0.9796008385709112,0.9910458369291137,0.9949656587857618,0.9723009470421022,0.9831455779211408,0.9765635945660891,0.9358543900574903,0.9760584361711183,0.9651965269749048,0.969674111242502
Twin_DZ_10B,0.9471218464925012,0.9547425248843199,0.9569686111880188,0.9049692999617672,0.9371361926533821,0.9599867820186117,0.9287984163931724,0.9218892548436366,0.9574624906119242,0.9453421864116431,0.9664636026879531,0.8993924555843796,0.9148633210868428,0.9282296619784505,0.9399454983631961,0.9551971207935614,0.9342629978808,0.9680340363230354,0.965195032492848,0.9978791342332767,0.9504853681582961,0.9309642976618417,0.8733368601870174,0.9321897740401556,0.9252516564878601,0.9309819062473846
Twin_DZ_11A,0.9817243741437145,0.9850817534870827,0.9866728039852288,0.9709301871074212,0.981394777478233,0.9859194397853348,0.9846492750825712,0.9776359838510156,0.9833611065804653,0.9654762852530299,0.9811602736970427,0.9519091422479624,0.9667175305319838,0.9743171309200005,0.984838913343584,0.9841384153204963,0.9821974809647452,0.984537170075045,0.9824257356828229,0.9560339948280386,0.9976483778340532,0.9880088926375374,0.9396148784895235,0.9726923291309494,0.9667858049858293,0.9702216849959413
Twin_DZ_11B,0.9786464508169421,0.9755756778949277,0.9785509826603005,0.9809883039296343,0.9809280545477255,0.9805799487847742,0.983702144033918,0.9803649430767559,0.9731758956423873,0.9553823837473158,0.9679921353984817,0.9552081622426698,0.9657079551184964,0.9726490944871311,0.9841010636989562,0.9796085560718083,0.9859825177097647,0.9742151405177093,0.9764269579734457,0.9312205674229901,0.9866435686876331,0.9955610158150278,0.9510919634165337,0.973079948029907,0.9664710445340364,0.9709211796568726
Twin_DZ_12A,0.9663227502946301,0.968142407199761,0.9698915000240225,0.9763266082789821,0.986745308888592,0.9690941983405535,0.9824499999241322,0.9837574457148202,0.9603122376900151,0.9529180297186111,0.9619567512451117,0.9772678015883338,0.9767348360147652,0.9816393211248517,0.9698095326723801,0.9712868948013673,0.9738587060983421,0.9606674491324381,0.9595801793595007,0.8967027021486123,0.9653925811536739,0.9762584197687002,0.9667373135337167,0.9806351821707029,0.9684281317163699,0.9659162654785455
Twin_DZ_12B,0.9795345590570296,0.9835340699725741,0.9843512462602713,0.9668236033252231,0.9897996634976718,0.9779783521007248,0.9877120474929094,0.9877043381415909,0.9800938871447069,0.9700095915619744,0.9817998513293471,0.9795616886088014,0.9809264235110071,0.9893535494275131,0.9694032402097508,0.9816616753239915,0.9708263138800348,0.9770773862694355,0.977514870692658,0.9344218632508311,0.9735341117296259,0.9720398493269966,0.9526707924914037,0.9964449494842043,0.9742417744507541,0.9730052357351671
Twin_DZ_13A,0.9670396682489295,0.9695360231291779,0.9705485920490498,0.9602642716855845,0.9738758403316088,0.9672111215388739,0.9707806305345164,0.9697174756256073,0.9605989408581196,0.9608970564024877,0.9608573856820781,0.963434042690533,0.960607509827827,0.965714915143456,0.9589255657187822,0.970233709695186,0.9649806569977893,0.9639133382891713,0.9633670122961153,0.9221598686128771,0.9657198005625884,0.9658804511785053,0.9604547003330504,0.9649179570872308,0.9876940931680602,0.9876538381394032
Twin_DZ_13B,0.9708993658691394,0.9759801793195622,0.9787399674398699,0.9631908406733884,0.9768011461230051,0.9710600483210061,0.9732825784380537,0.9729388325403012,0.9708813639089695,0.9690928073089448,0.9689525776750846,0.9662540579586039,0.966140999213942,0.9691991884237259,0.9635121103326217,0.9744539852786627,0.9661346461092087,0.9700874332300784,0.9703492583711009,0.9332711344299718,0.9708237342061588,0.9696491580329507,0.9641060317589906,0.9708646042994581,0.9885025183952086,0.9917249486343287
